Suburb,Type,SellerG,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Latitude,Longtitude,Price
Ashwood,h,Noel,3147,3,2,1,320,85,1958,-37.87,145.1103,855000
Ashwood,u,Noel,3147,2,1,1,153,80,1970,-37.8696,145.0962,600000
Ashwood,u,Marshall,3147,2,1,1,78,59,1970,-37.8677,145.0981,822000
Ashwood,t,Buxton,3147,3,2,2,343,1,2000,-37.86324,145.10289,1060000
Chadstone,h,McGrath,3148,4,2,2,500,277,2001,-37.8845,145.1027,1260000
Chadstone,t,Buxton,3148,4,3,2,273,182,2012,-37.8742,145.105,965000
Chadstone,h,hockingstuart,3148,3,2,1,1033,164,1950,-37.8738,145.1095,1415500
Chadstone,t,Buxton,3148,4,3,2,209,160,2016,-37.8805,145.105,1042500
Chadstone,t,Buxton,3148,5,2,2,276,159,2011,-37.87883,145.09741,1050000
Chadstone,h,Purplebricks,3148,4,3,2,288,158,2014,-37.8801,145.1051,890000
Chadstone,u,Jellis,3148,3,2,2,382,151,2000,-37.88304,145.0969,960000
Chadstone,t,Buxton,3148,3,2,2,277,143,2010,-37.8796,145.1044,865000
Chadstone,t,Ray,3148,3,2,1,188,137,2014,-37.8781,145.0955,881000
Chadstone,t,Buxton,3148,3,1,2,418,132,1955,-37.886,145.096,905000
Chadstone,h,Woodards,3148,4,2,1,402,131,1960,-37.88658,145.09297,995000
Chadstone,t,Ray,3148,3,2,1,0,127,2011,-37.88289,145.09871,930000
Chadstone,u,Buxton,3148,3,2,2,286,124,2008,-37.8755,145.0954,988000
Chadstone,t,hockingstuart,3148,3,2,2,213,115,2012,-37.8827,145.0942,820000
Chadstone,t,Woodards,3148,3,2,1,255,115,2000,-37.88267,145.10823,765000
Chadstone,u,Ray,3148,3,2,2,235,112,2000,-37.8856,145.0934,701000
Chadstone,t,Buxton,3148,3,2,1,177,111,2012,-37.8824,145.1042,845000
Chadstone,h,Thomson,3148,3,1,2,630,105,1960,-37.8838,145.102,1000000
Chadstone,h,hockingstuart,3148,3,2,2,160,101,2000,-37.8859,145.0934,650000
Chadstone,h,McGrath,3148,4,1,1,737,101,1960,-37.8744,145.0995,1150000
Chadstone,h,Ray,3148,2,1,1,585,97,1950,-37.8792,145.0948,1002000
Chadstone,u,Bekdon,3148,2,2,1,224,94,2006,-37.8738,145.1054,700000
Chadstone,h,Buxton,3148,2,1,1,218,94,1980,-37.88093,145.10574,674000
Chadstone,h,Buxton,3148,3,1,2,620,88,1970,-37.8812,145.105,1301000
Chadstone,h,Buxton,3148,3,1,1,332,86,1950,-37.8794,145.10616,882000
Chadstone,h,McGrath,3148,3,1,2,690,85,1960,-37.87456,145.1027,1300000
Chadstone,h,Woodards,3148,2,1,2,897,66,1970,-37.88321,145.09594,510000
Mount Waverley,h,LLC,3149,5,5,2,757,503,1975,-37.8875,145.14467,2420000
Mount Waverley,h,Fletchers,3149,5,5,2,695,487,2016,-37.8814,145.12711,2820000
Mount Waverley,h,McGrath,3149,5,5,2,667,431,2015,-37.88007,145.12328,2558000
Mount Waverley,h,Jellis,3149,5,5,2,729,398,2016,-37.86582,145.14824,2248000
Mount Waverley,h,Jellis,3149,6,2,2,554,368,1999,-37.87591,145.13958,1840000
Mount Waverley,h,Fletchers,3149,4,2,1,762,307,1960,-37.88457,145.13436,1775000
Mount Waverley,h,McGrath,3149,4,2,2,673,259,2015,-37.89003,145.13272,1500000
Mount Waverley,h,Jellis,3149,5,2,2,805,255,1994,-37.88192,145.13394,1760000
Mount Waverley,h,Jellis,3149,4,3,2,720,249,1960,-37.87833,145.13731,1728000
Mount Waverley,h,Harcourts,3149,4,2,1,688,238,1965,-37.87164,145.12466,1530000
Mount Waverley,h,Jellis,3149,4,2,2,702,211,2008,-37.88143,145.12731,1870000
Mount Waverley,h,Barry,3149,4,4,2,327,209,2011,-37.86032,145.11546,940000
Mount Waverley,h,@Realty,3149,4,3,4,878,208,1980,-37.86003,145.13038,1650000
Mount Waverley,h,Fletchers,3149,3,1,2,1028,181,1965,-37.89757,145.11825,2000000
Mount Waverley,h,Jellis,3149,4,2,2,692,179,1970,-37.86445,145.12538,1408000
Mount Waverley,h,Jellis,3149,5,3,2,716,171,1967,-37.8861,145.1379,1300000
Mount Waverley,h,Barry,3149,4,2,2,730,171,1950,-37.8655,145.12065,1450000
Mount Waverley,h,Ray,3149,3,1,2,807,167,1970,-37.86618,145.14757,1385000
Mount Waverley,h,Barry,3149,4,2,2,800,164,1970,-37.8882,145.1146,980000
Mount Waverley,h,Jellis,3149,4,2,2,695,160,1970,-37.86127,145.14271,1480000
Mount Waverley,h,Barry,3149,4,2,2,800,160,1970,-37.88859,145.13335,1340000
Mount Waverley,h,LLC,3149,1,1,1,919,158,2017,-37.8809,145.1436,1820000
Mount Waverley,h,Jellis,3149,3,1,1,717,153,1960,-37.87754,145.12076,1850000
Mount Waverley,h,McGrath/First,3149,3,1,2,660,150,1968,-37.88811,145.11153,1000000
Mount Waverley,h,McGrath,3149,4,3,2,708,150,1960,-37.89187,145.11049,1352000
Mount Waverley,h,Buxton,3149,3,1,2,743,148.47,1960,-37.8958,145.11969,1260000
Mount Waverley,h,Harcourts,3149,4,1,3,731,145,1970,-37.86118,145.11506,1335000
Mount Waverley,h,McGrath,3149,3,2,2,402,143,1960,-37.87389,145.12783,1205000
Mount Waverley,h,Noel,3149,3,1,1,843,140,1950,-37.88494,145.12807,1375000
Mount Waverley,h,Barry,3149,3,1,2,724,139,1960,-37.86824,145.128,1400000
Mount Waverley,h,Stockdale,3149,3,1,1,718,138,1955,-37.88061,145.12449,1586000
Mount Waverley,t,McGrath,3149,3,2,2,236,138,2006,-37.88678,145.12748,1035000
Mount Waverley,t,McGrath,3149,3,2,2,297,135,2001,-37.8605,145.12853,1011000
Mount Waverley,h,Ray,3149,3,2,2,660,133,1960,-37.86198,145.139,1406000
Mount Waverley,h,Buxton,3149,3,1,2,676,132,1965,-37.87148,145.12866,1470000
Mount Waverley,h,Jellis,3149,3,2,1,470,118,1960,-37.88751,145.13545,1028800
Mount Waverley,h,McGrath,3149,3,1,4,807,117,1196,-37.86788,145.12121,1200000
Mount Waverley,u,Win,3149,2,1,1,161,82,1970,-37.8837,145.11526,611000
Mount Waverley,t,Fletchers,3149,3,2,2,344,3,2000,-37.85991,145.14523,900000
Glen Waverley,h,Ray,3150,5,4,2,788,418,2015,-37.8693,145.17012,2670000
Wheelers Hill,h,Barry,3150,5,5,2,644,416,2016,-37.90532,145.19323,2100000
Glen Waverley,h,Jellis,3150,5,4,2,480,334,1999,-37.8785,145.1529,1950000
Wheelers Hill,h,LLC,3150,5,2,2,739,293,1980,-37.89304,145.18475,1400000
Glen Waverley,h,VICProp,3150,4,2,2,1590,292,1992,-37.86957,145.17544,3056000
Wheelers Hill,h,Ray,3150,5,2,2,790,291,1990,-37.90001,145.18688,1660000
Glen Waverley,h,Ray,3150,5,3,2,745,288,2004,-37.8689,145.1546,2202000
Glen Waverley,h,Harcourts,3150,5,3,2,677,284,1975,-37.88385,145.15088,1758000
Wheelers Hill,h,Ray,3150,5,2,2,698,246,1978,-37.8921,145.19118,1090000
Glen Waverley,h,Noel,3150,5,2,2,790,238,1980,-37.8842,145.1732,1863000
Wheelers Hill,h,Barry,3150,5,2,2,672,237,1970,-37.91299,145.1767,1100000
Glen Waverley,h,Barry,3150,5,2,2,718,237,1980,-37.8888,145.18692,1480000
Wheelers Hill,h,Barry,3150,4,2,2,732,210,1980,-37.8943,145.18588,1540000
Glen Waverley,h,Fletchers,3150,4,2,2,657,208,1970,-37.8697,145.18103,1280000
Glen Waverley,h,Harcourts,3150,5,2,2,362,195,1990,-37.89877,145.15125,1000000
Wheelers Hill,h,Barry,3150,4,2,2,704,187,1980,-37.9117,145.20107,1170000
Glen Waverley,h,Jellis,3150,4,2,2,646,187,1970,-37.87327,145.18531,1250000
Glen Waverley,h,Harcourts,3150,5,2,2,701,182.85,1960,-37.88902,145.16678,1116500
Glen Waverley,h,Harcourts,3150,3,2,2,648,181,1980,-37.88255,145.14727,1550000
Glen Waverley,h,Barry,3150,4,2,2,768,169,1970,-37.89965,145.17135,1292000
Glen Waverley,h,Harcourts,3150,4,2,2,742,164,1970,-37.87738,145.18083,1790000
Glen Waverley,h,hockingstuart,3150,3,2,2,714,164,1973,-37.88809,145.19011,1275000
Glen Waverley,h,Ray,3150,4,2,2,671,164,1975,-37.88618,145.14701,1459000
Wheelers Hill,h,Harcourts,3150,4,2,3,800,163,1968,-37.92024,145.18049,1171000
Glen Waverley,h,Ray,3150,4,2,0,712,163,1960,-37.8939,145.14707,1300000
Wheelers Hill,h,Barry,3150,4,2,2,752,162,1971,-37.91212,145.1793,1157000
Glen Waverley,h,Harcourts,3150,4,1,2,655,161,1970,-37.87173,145.15267,1750000
Glen Waverley,h,Barry,3150,4,1,1,708,160,1955,-37.88638,145.16745,1500000
Glen Waverley,h,Barry,3150,4,2,2,663,158,1970,-37.87215,145.17259,1439000
Wheelers Hill,h,Bekdon,3150,5,2,3,708,152,1973,-37.9158,145.1811,1050000
Glen Waverley,h,Ray,3150,5,2,3,650,152,1975,-37.90383,145.17166,1182000
Glen Waverley,u,McGrath,3150,3,2,2,328,152,1980,-37.86931,145.15081,1135000
Glen Waverley,h,Barry,3150,5,3,2,895,145,1978,-37.89524,145.1587,815000
Glen Waverley,h,Harcourts,3150,3,2,2,651,138,1965,-37.8963,145.1559,1100000
Glen Waverley,t,Harcourts,3150,3,2,2,0,133,2002,-37.89873,145.15072,655000
Glen Waverley,h,JRW,3150,3,1,1,651,133,1960,-37.86361,145.15233,1330000
Glen Waverley,h,Ray,3150,5,2,1,651,124,1970,-37.8656,145.15034,1285000
Glen Waverley,u,McGrath,3150,3,2,2,365,124,1996,-37.88599,145.17031,1000000
Glen Waverley,h,Harcourts,3150,3,1,2,646,123,1988,-37.8956,145.15502,1075000
Glen Waverley,u,Harcourts,3150,2,1,1,345,120,2012,-37.89919,145.14856,656000
Glen Waverley,h,Harcourts,3150,3,1,2,714,119,1960,-37.86993,145.16531,1700000
Glen Waverley,h,Jellis,3150,6,3,2,662,119,1960,-37.87853,145.15542,2650000
Glen Waverley,h,Harcourts,3150,3,2,1,839,116,1970,-37.89813,145.14652,1070000
Glen Waverley,h,LLC,3150,3,1,1,729,108,1960,-37.8756,145.1599,2380000
Glen Waverley,u,Ray,3150,2,1,1,258,106,1980,-37.88245,145.15982,1100000
Glen Waverley,h,Ray,3150,3,1,5,740,106,1960,-37.89698,145.14398,1100000
Glen Waverley,h,Harcourts,3150,3,1,1,782,102,1960,-37.86941,145.17108,1310000
Glen Waverley,u,Ray,3150,2,1,1,229,101,1990,-37.87606,145.15951,960000
Glen Waverley,h,Harcourts,3150,4,2,2,726,101,1961,-37.89814,145.14457,1100000
Glen Waverley,h,Harcourts,3150,3,2,1,853,28,1972,-37.88984,145.18016,1311000
Burwood East,h,Fletchers,3151,4,2,2,592,260,2007,-37.84839,145.14299,1600000
Burwood East,h,hockingstuart,3151,3,2,2,608,162,1979,-37.84767,145.15369,1177000
Burwood East,h,Buxton,3151,3,2,2,536,150,1960,-37.8485,145.1492,970000
Burwood East,h,Harcourts,3151,4,2,2,582,149,1970,-37.85144,145.14736,1260000
Burwood East,u,Ray,3151,3,2,2,347,143,2000,-37.85377,145.15512,835000
Burwood East,h,Ray,3151,3,2,2,668,140,1965,-37.85695,145.15144,1150000
Burwood East,t,Ray,3151,3,2,2,306,138,1999,-37.85473,145.1521,780000
Burwood East,h,Barry,3151,4,2,2,599,120,1960,-37.848,145.14165,1032000
Burwood East,h,Barry,3151,3,1,1,598,114,1963,-37.8548,145.13302,1250000
Burwood East,h,Fletchers,3151,4,2,2,788,108,1960,-37.85985,145.15656,1000000
Wantirna South,h,Barry,3152,5,3,2,392,324,2012,-37.88011,145.23567,1180501
Wantirna South,h,Ray,3152,6,2,2,453,305,2001,-37.87309,145.23078,1180000
Wantirna South,h,Barry,3152,5,3,2,634,294,2000,-37.88634,145.21601,1235000
Wantirna South,h,Ray,3152,5,2,2,922,279,1984,-37.87004,145.22082,1075000
Wantirna,h,Barry,3152,4,3,3,960,264,1990,-37.85143,145.23157,1188888
Wantirna South,h,Ray,3152,5,2,4,738,258,1980,-37.86328,145.21477,1180000
Wantirna South,h,Harcourts,3152,5,3,2,818,255,1985,-37.87846,145.24212,1310000
Wantirna,h,iTRAK,3152,4,2,2,645,250,1988,-37.85823,145.21613,1003000
Wantirna South,h,Ray,3152,4,3,6,717,247,1985,-37.87831,145.24575,1440000
Wantirna South,h,Barry,3152,5,2,2,695,242,2005,-37.8827,145.2405,1205000
Wantirna,h,LLC,3152,4,2,2,625,220,1980,-37.84972,145.23531,1008000
Wantirna South,h,Barry,3152,5,2,2,911,220,2000,-37.86148,145.2445,1371000
Wantirna,h,Ray,3152,4,3,2,843,219,1975,-37.8511,145.2321,1085000
Wantirna South,h,Ray,3152,4,2,2,652,203,1997,-37.87325,145.23244,1055000
Wantirna South,h,OBrien,3152,5,2,2,704,202,1980,-37.8833,145.2247,1250000
Wantirna,h,Ray,3152,4,2,2,704,200,1981,-37.85639,145.23536,951000
Wantirna South,h,Barry,3152,4,2,2,717,191,1980,-37.86887,145.22116,1330000
Wantirna,h,Noel,3152,4,2,2,752,187,1980,-37.85466,145.22367,950000
Wantirna,h,Ray,3152,4,3,4,534,176,1975,-37.85298,145.23935,925000
Wantirna South,h,Ray,3152,4,2,3,729,173,1970,-37.85728,145.24839,1060000
Wantirna South,h,iTRAK,3152,3,2,2,767,166,1967,-37.8803,145.22177,945000
Wantirna South,h,Noel,3152,4,2,2,772,163,1980,-37.88366,145.22212,1036000
Wantirna South,h,Harcourts,3152,3,2,2,650,156,1985,-37.88812,145.22391,980000
Wantirna South,h,Noel,3152,4,3,2,728,153,1990,-37.88009,145.22736,1045000
Wantirna,h,Harcourts,3152,4,2,2,642,152,1980,-37.85474,145.24076,975000
Wantirna,h,Barry,3152,4,2,2,874,144,1980,-37.86416,145.23162,1065800
Wantirna,h,Jellis,3152,4,2,2,858,142,1965,-37.84244,145.22321,975000
Wantirna South,t,Ray,3152,3,1,2,169,141,2001,-37.87345,145.22973,630000
Wantirna,h,hockingstuart,3152,3,2,2,560,129,1982,-37.86422,145.2272,812000
Wantirna South,h,OBrien,3152,3,2,2,687,124,1985,-37.8674,145.2241,1050000
Wantirna South,h,LLC,3152,3,1,4,1093,115,1960,-37.861,145.2507,1261000
Wantirna South,u,Ray,3152,3,1,1,137,71,2012,-37.87615,145.23192,622000
Bayswater,h,Noel,3153,5,2,2,992,198,1970,-37.84613,145.25606,930000
Bayswater North,h,One,3153,4,2,2,656,193,1975,-37.82778,145.28958,900000
Bayswater,h,iTRAK,3153,5,3,6,721,185,1980,-37.8506,145.25909,822000
Bayswater,h,Noel,3153,3,3,4,1028,175,1980,-37.84034,145.25416,910000
Bayswater,h,Barry,3153,3,2,2,719,168,1975,-37.85255,145.25799,862000
Bayswater,t,Ray,3153,4,3,2,304,155,1970,-37.8543,145.25253,860000
Bayswater North,h,Ray,3153,3,2,2,792,148,1980,-37.82809,145.29287,762000
Bayswater,h,Win,3153,4,2,0,725,148,1970,-37.85041,145.26265,916500
Bayswater North,h,iTRAK,3153,3,2,2,482,147,1990,-37.82391,145.30266,724000
Bayswater,h,Biggin,3153,4,2,4,765,141,1975,-37.854,145.2565,705000
Bayswater,h,Biggin,3153,3,2,1,509,140,1980,-37.84823,145.26673,700000
Bayswater,h,Biggin,3153,4,1,10,993,128,1966,-37.84688,145.25632,925000
Bayswater,t,Fletchers,3153,3,2,1,187,125,2010,-37.83909,145.26075,640000
Bayswater North,h,Ray,3153,3,2,0,586,115,1999,-37.82273,145.27323,616000
Bayswater,h,One,3153,3,1,2,725,112,1980,-37.85063,145.25802,824000
Bayswater,h,hockingstuart,3153,3,1,2,721,99,1965,-37.852,145.2678,750000
Bayswater,h,McGrath,3153,3,1,1,424,94,1970,-37.84291,145.25545,606000
Bayswater,u,Schroeder,3153,2,1,1,418,76,1970,-37.83777,145.26345,520000
Bayswater,u,Ray,3153,2,1,1,158,69,1975,-37.845,145.25624,520000
The Basin,h,Ray,3154,3,1,1,518,102,1960,-37.85971,145.31036,477000
Boronia,h,iTRAK,3155,4,2,4,2033,255,1970,-37.86669,145.29959,950000
Boronia,h,Philip,3155,4,2,4,719,200,1975,-37.86434,145.25739,820000
Boronia,h,Appleby,3155,4,2,2,820,180,1975,-37.87393,145.28858,780000
Boronia,h,LJ,3155,3,2,2,509,160,1975,-37.84739,145.3024,720500
Boronia,h,Barry,3155,4,1,3,730,153,1975,-37.87377,145.28688,783000
Boronia,h,Jellis,3155,4,1,2,1149,143,1950,-37.85237,145.2864,765000
Boronia,h,iTRAK,3155,3,2,2,723,138,1980,-37.85284,145.26942,785000
Boronia,h,iTRAK,3155,4,1,1,744,136,1970,-37.85652,145.2758,728000
Boronia,h,Ray,3155,3,1,2,720,131,1970,-37.86126,145.25808,775000
Boronia,h,Noel,3155,3,2,2,739,128,1983,-37.86127,145.26246,740000
Boronia,h,Fletchers,3155,3,1,1,439,112,1970,-37.86205,145.25333,700000
Boronia,h,Schroeder,3155,3,1,1,730,100,1969,-37.84889,145.29539,629000
Boronia,h,Noel,3155,4,2,2,723,1,1970,-37.8476,145.29493,770000
Ferntree Gully,h,Schroeder,3156,5,3,2,836,789,2001,-37.8801,145.26011,1100000
Ferntree Gully,h,Ray,3156,4,2,4,1014,280,1960,-37.88189,145.29148,748888
Ferntree Gully,h,buyMyplace,3156,4,2,5,900,246,1991,-37.8922,145.2776,940000
Ferntree Gully,h,Schroeder,3156,4,2,2,739,225,1977,-37.89109,145.26128,880000
Ferntree Gully,h,Noel,3156,4,3,4,793,225,1980,-37.88793,145.27561,875000
Ferntree Gully,h,Stockdale,3156,4,3,2,737,208,1950,-37.8909,145.2891,840000
Ferntree Gully,h,Appleby,3156,4,2,2,677,195,1990,-37.89446,145.27802,860000
Ferntree Gully,h,Ray,3156,4,2,2,659,177,1992,-37.89508,145.27879,890000
Ferntree Gully,h,Schroeder,3156,4,2,4,623,171,1985,-37.8984,145.26457,860000
Ferntree Gully,h,Ray,3156,4,2,2,722,170,1970,-37.87574,145.26685,851000
Ferntree Gully,h,Ray,3156,3,2,1,720,162,1960,-37.87768,145.25918,861000
Ferntree Gully,h,Noel,3156,4,2,1,738,148,1985,-37.89863,145.26708,850000
Ferntree Gully,h,Schroeder,3156,3,2,1,626,145,1995,-37.89555,145.27625,797000
Ferntree Gully,t,Ray,3156,3,2,1,219,138,2010,-37.8798,145.2775,664000
Ferntree Gully,u,Schroeder,3156,2,2,1,306,120,2011,-37.87275,145.26325,617000
Ferntree Gully,h,Stockdale,3156,3,1,2,968,118,1955,-37.88523,145.28553,740000
Ferntree Gully,h,Noel,3156,2,1,1,733,110,1950,-37.87101,145.26642,775000
Ferntree Gully,h,Stockdale,3156,3,2,3,1059,109,1956,-37.8854,145.3014,725000
Lysterfield,h,Noel,3156,3,1,2,622,106,1980,-37.91857,145.27292,730000
Ferntree Gully,h,Barry,3156,3,1,2,944,104,1981,-37.87558,145.27197,760000
Ferntree Gully,h,hockingstuart,3156,3,2,3,750,104,1960,-37.87093,145.29266,735000
Upwey,h,Stockdale,3158,5,2,3,1993,195,2009,-37.9075,145.3198,1075000
Caulfield North,h,Marshall,3161,3,2,2,692,313,1955,-37.8629,145.019,1750000
Caulfield North,h,Jellis,3161,4,2,3,361,237,2014,-37.8694,145.0296,2005000
Caulfield North,h,Gary,3161,4,2,1,810,215,1915,-37.8698,145.0325,2170000
Caulfield North,h,Marshall,3161,4,2,2,494,176,1900,-37.87206,145.03512,1925000
Caulfield North,h,Gary,3161,3,1,0,270,139,1910,-37.868,145.0269,1400000
Caulfield North,h,Marshall,3161,2,1,2,307,103,1900,-37.86906,145.01986,1417500
Caulfield North,u,Woodards,3161,2,1,1,0,93,1970,-37.86827,145.02113,665000
Caulfield North,u,Greg,3161,2,1,1,816,88,2007,-37.86068,145.01121,610000
Caulfield North,u,Gary,3161,2,2,1,0,85,2011,-37.8607,145.0116,742500
Caulfield North,u,Gary,3161,2,1,1,771,82,1960,-37.8686,145.0239,536000
Caulfield North,u,Abercromby's,3161,2,1,1,934,68,2012,-37.8607,145.0116,580000
Caulfield North,u,Gary,3161,2,1,1,0,67,2011,-37.8609,145.0126,550000
Caulfield North,u,Gary,3161,2,1,1,1092,63,2014,-37.8647,145.0232,450000
Caulfield North,u,Gary,3161,2,1,1,0,56,2012,-37.861,145.0136,420000
Caulfield North,u,hockingstuart,3161,1,1,1,0,53.3,1960,-37.8681,145.02576,350000
Caulfield North,u,hockingstuart,3161,1,1,1,60,53,1975,-37.87972,145.03351,361000
Caulfield North,u,hockingstuart,3161,1,1,1,952,43,1970,-37.8744,145.0371,290000
Caulfield North,u,Gary,3161,1,1,1,750,43,1965,-37.8678,145.0197,305000
Caulfield South,h,Gary,3162,5,3,2,579,327,2013,-37.90121,145.02462,2050000
Caulfield South,h,Gary,3162,5,4,2,554,312,2017,-37.89718,145.01657,2450000
Caulfield South,h,Gary,3162,4,2,2,388,275,2001,-37.88957,145.01799,1605000
Caulfield South,h,hockingstuart,3162,4,2,2,464,272,2016,-37.8901,145.0224,1262000
Caulfield South,h,hockingstuart,3162,4,2,2,575,256,2008,-37.8993,145.0254,1774500
Caulfield South,t,Gary,3162,4,3,2,295,218,2012,-37.8971,145.03477,1675000
Caulfield South,h,hockingstuart,3162,3,2,2,641,215,1970,-37.9012,145.035,1570000
Caulfield South,h,Biggin,3162,4,2,2,630,205,1910,-37.8894,145.0145,1916000
Caulfield South,h,Gary,3162,3,2,2,499,189,1935,-37.90116,145.02845,1590000
Caulfield South,h,Gary,3162,4,2,2,627,185,1925,-37.89918,145.01679,1700000
Caulfield South,t,Gary,3162,4,2,2,216,165,1995,-37.8887,145.0318,1030000
Caulfield,h,Rodney,3162,4,1,2,499,155,1920,-37.8864,145.0242,131000
Caulfield South,h,hockingstuart,3162,3,2,2,357,144,1935,-37.8896,145.0307,1577500
Caulfield South,h,Gary,3162,3,2,1,297,140,1950,-37.89524,145.01615,1530000
Caulfield South,t,Gary,3162,3,2,2,0,135,1990,-37.90034,145.01283,1237000
Caulfield South,h,hockingstuart,3162,3,2,2,494,135,1920,-37.9027,145.0322,1200000
Caulfield South,h,Gary,3162,3,2,2,436,132,1940,-37.90116,145.02431,1352000
Caulfield South,h,Gary,3162,3,2,2,306,130,2005,-37.88854,145.01938,1655000
Caulfield South,h,Biggin,3162,3,2,1,305,129,1925,-37.8899,145.023,1350000
Caulfield South,h,Gary,3162,3,1,2,496,128,1919,-37.889,145.01575,1490000
Caulfield South,h,Gary,3162,3,1,1,312,123,1926,-37.8893,145.0196,1330000
Caulfield South,h,hockingstuart,3162,3,1,2,451,121,1960,-37.8874,145.019,1460000
Caulfield South,h,RT,3162,2,2,1,478,120,1925,-37.8893,145.0161,1450000
Caulfield South,h,Buxton,3162,2,1,1,505,117,1940,-37.8928,145.0149,1340000
Caulfield South,h,hockingstuart,3162,2,1,1,273,114,1930,-37.895,145.022,1065000
Caulfield,u,Gary,3162,2,1,1,0,100,1960,-37.8865,145.0302,722500
Caulfield South,h,Biggin,3162,2,1,2,284,99,1940,-37.8958,145.0215,1225000
Caulfield,u,McGrath,3162,2,2,1,0,99,2010,-37.88776,145.03364,650000
Caulfield South,h,Gary,3162,2,1,2,347,96,1943,-37.89762,145.02297,1101000
Caulfield South,h,Gary,3162,2,1,1,367,85,1930,-37.8995,145.0241,825000
Caulfield South,h,Biggin,3162,2,2,1,255,85,1890,-37.8887,145.0207,1001000
Caulfield South,u,Gary,3162,2,1,1,919,82,2010,-37.8981,145.03551,790000
Caulfield South,u,Ray,3162,2,1,1,831,80,1970,-37.8974,145.0294,525500
Caulfield,u,Gary,3162,2,1,1,806,78,1960,-37.8852,145.024,550000
Caulfield South,u,Biggin,3162,2,1,1,0,71,2003,-37.8937,145.0137,630000
Caulfield South,u,hockingstuart,3162,2,1,1,0,61,1960,-37.8906,145.0259,490000
Caulfield South,u,Gary,3162,1,1,1,0,44,1960,-37.8961,145.0132,275500
Glen Huntly,h,Gary,3163,5,3,2,688,347,1910,-37.8921,145.0381,2575000
Carnegie,h,Marshall,3163,5,3,2,743,283,1975,-37.89949,145.06272,1630000
Carnegie,h,hockingstuart,3163,3,3,2,454,275,2000,-37.8869,145.0628,1518000
Carnegie,h,Private/Tiernan's,3163,3,2,3,932,270,1970,-37.8975,145.0478,1880000
Murrumbeena,h,Ray,3163,4,2,2,990,267,2003,-37.8916,145.0753,1800000
Murrumbeena,h,Buxton,3163,4,2,1,632,265,1915,-37.89465,145.06984,1820000
Carnegie,u,Woodards,3163,3,2,1,283,250,2005,-37.8974,145.0622,920000
Carnegie,h,Gary,3163,3,2,2,687,237,1983,-37.8931,145.0479,1830000
Murrumbeena,t,Buxton,3163,3,2,1,287,225,2017,-37.90522,145.07109,1325000
Carnegie,t,hockingstuart,3163,4,3,2,326,223,2005,-37.89334,145.05463,1250000
Carnegie,t,Marshall,3163,3,2,2,325,223,2005,-37.8933,145.0546,970000
Murrumbeena,h,Buxton,3163,5,2,2,683,223,1960,-37.9055,145.0691,1300000
Carnegie,h,Marshall,3163,4,2,2,595,221,1915,-37.8916,145.0543,1655000
Glen Huntly,h,hockingstuart,3163,4,2,2,617,207,1950,-37.89042,145.04058,1900000
Carnegie,h,Jellis,3163,4,2,2,561,204,1925,-37.8934,145.0633,1506000
Carnegie,h,Gary,3163,3,2,1,598,201,1970,-37.9037,145.0588,1501000
Carnegie,h,Ray,3163,4,2,2,557,200,1938,-37.8955,145.0515,1450000
Carnegie,h,hockingstuart,3163,3,2,2,557,200,1930,-37.89584,145.04741,1550000
Murrumbeena,h,Woodards,3163,3,1,1,586,200,1945,-37.90584,145.0725,1321188
Murrumbeena,h,Mandy,3163,4,2,2,651,199,1940,-37.8879,145.0768,1656000
Murrumbeena,h,Woodards,3163,4,2,2,589,199,1920,-37.90017,145.06435,1540000
Carnegie,h,Ray,3163,4,2,2,615,193,1920,-37.8928,145.0531,1667000
Carnegie,h,Jellis,3163,3,2,3,818,193,2011,-37.89877,145.05132,1400000
Carnegie,h,Woodards,3163,3,2,2,282,182,2010,-37.8953,145.0567,1360000
Murrumbeena,h,Jellis,3163,3,1,1,840,181,1950,-37.89074,145.07638,1590000
Carnegie,h,Ray,3163,4,2,2,627,181,1905,-37.89184,145.06056,1966000
Murrumbeena,h,Marshall,3163,4,1,2,718,181,1920,-37.8888,145.07271,1920000
Carnegie,h,hockingstuart,3163,3,2,2,602,180,1970,-37.90248,145.05943,1570000
Murrumbeena,h,hockingstuart,3163,4,2,2,557,178,1955,-37.906,145.074,1400000
Glen Huntly,h,Woodards,3163,3,2,1,295,176,1930,-37.8904,145.0387,1330000
Carnegie,h,Ray,3163,4,2,1,464,175,1930,-37.89086,145.06327,1700000
Murrumbeena,h,Buxton,3163,3,1,2,733,175,1950,-37.90013,145.07054,1720000
Murrumbeena,t,hockingstuart,3163,3,2,2,302,172,2000,-37.9043,145.0622,1160000
Carnegie,h,Ray,3163,3,2,1,483,171,1920,-37.89204,145.06086,1840000
Carnegie,u,Woodards,3163,3,1,2,0,170,1925,-37.8977,145.0493,1170000
Carnegie,t,hockingstuart,3163,2,2,1,166,170,2009,-37.8982,145.0488,930000
Murrumbeena,h,hockingstuart,3163,3,2,2,506,169,1950,-37.902,145.0705,1100000
Murrumbeena,h,Woodards,3163,3,2,2,834,168,1954,-37.8959,145.0736,1370000
Murrumbeena,h,Ray,3163,4,2,2,660,167,1920,-37.8932,145.0681,1610000
Carnegie,h,Gary,3163,3,2,1,371,167,1915,-37.8871,145.052,1490000
